note_id,last modification time,tags,Front,Front_alt,Back,Part of Speech,Sound,Sound Example Sentence,Image,Note,Sanskrit,Question,Spelling Hint
1694090543279,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,དྭང་བླངས་པ་,,volunteer,n,[sound:dang blangs pa.mp3],[sound:dang blangs pa ex.mp3],"""<img alt=""""25 Ways to Volunteer in Your Community"""" src=""""paste-affa10398f97e9315f5ad0cbe2c3f01e5acad4d9.jpg"""">""",དྭང་བླངས་ཀྱི་ལས་ཀ་ volunteer work,,,
1694090764106,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ལག་ཆ་,,"tool, instrument",n,[sound:lag cha.mp3][sound:ལག་ཆས།-6d370aeeb45722b3582170b161fbec02c93cb7d2.mp3],"""[sound:lag cha ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ཞིང་ལས་བྱེད་དུས་ལག་ཆས་འད-823e053c75b8252b814ab3fdb9b36d86ac06823e.mp3]</span>""","""<img src=""""paste-942e6bf16a8fa9ba61c1bf199f1ddfbb61ccd9c6.jpg""""><img alt=""""ACHRO Kit Of 3 Tools Plumbing Kit (Contains 10 Inch Water Pump Plier, 10  Inch Pipe Wrench, 8 Inch Adjustable wrench) Multipurpose Tool Kit Set for  All Jobs, Open End, Flexible end :"""" src=""""81KV-gQzaRL.jpg"""">""","""syn. ལག་ཆས།<br><b style=""""color: rgb(2, 2, 2);""""><u>ལག</u></b><span style=""""color: rgb(2, 2, 2);"""">&nbsp;= hand, as in: ཁ་ལག = food;&nbsp;</span><b style=""""color: rgb(2, 2, 2);""""><u>ཆས།</u></b><span style=""""color: rgb(2, 2, 2);"""">&nbsp;= thing, as in: གོས་ཆས། = clothing.<br></span><br><span style=""""color: rgb(2, 2, 2);"""">ཞིང་ལས་བྱེད་དུས་ལག་ཆས་འདྲ་མིན་སྣ་ཚོགས་དགོས་ཀྱི་ཡོད་འགྲོའོ།<br></span><span style=""""color: rgb(2, 2, 2);"""">When doing farm work, one probably needs all kinds of tools.</span>""",,,
1694090815571,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,འཕྲུལ་ཆས་,,"machine, device",n,[sound:'phrul chas.mp3],[sound:'phrul chas ex.mp3],,"འཕྲུལ་ = magic, as in རྫུ་འཕྲུལ་ = miracle",,,
1694090841188,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,མེ་མདའ་,,"gun, weapon",n,[sound:me mda'.mp3],[sound:me mda' ex.mp3],"""<img alt=""""Rifle definition and meaning | Collins English Dictionary"""" src=""""paste-47a20504465c647f0fcfc013598ded5decceea13.jpg"""">""","མེ་ fire, མདའ་ arrow",,,
1694090915195,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཕན་ཡོན་,,"advantage, benefit",n,&nbsp;,,,"ཕན་ benefit, as in ཕན་ཐོགས་ཆེན་པོ་ beneficial<br>ཡོན་ as in ཡོན་ཏན་ good qualities",,,
1694090962018,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྐྱོན་,,"flaw, fault, disadvantage",n,[sound:skyon.mp3][sound:སྐྱོན།-af1b0d788be02361d2940560bfd4960cacbbc32a.mp3],"""[sound:skyon ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:སྨན་ཞབས་ཀྱི་ལས་ཀ་ལ་སྐྱོན-fe4df6796072e09461dbc925c6b8d95d76165e38.mp3]</span>""","""<img alt=""""Apple may have a solution for fraying Lightning cables | AppleInsider"""" src=""""paste-c54fef8c180683b51b436c0d4e9c9038e149b2b7.jpg""""><img alt=""""3 Types of Foundation Wall Cracks and Methods to Repair Them | Cleveland,  OH - Ohio State Waterproofing"""" src=""""types-of-foundation-cracks-768x513-1.jpg""""><br>""","""སྐྱོན་ཤོར་བ་ to have a break down<br><span style=""""color: rgb(2, 2, 2);""""><br>སྨན་ཞབས་ཀྱི་ལས་ཀ་ལ་སྐྱོན་ག་རེ་ཡོད་རེད་ཟེར་ན་གཟའ་མཇུག་ལ་ཡང་ལས་ཀ་བྱེད་དགོས་ཀྱི་ཡོད་རེད།<br></span><br>Same spelling as བོད་སྐད་སྐྱོན་པ། but different meaning""",,,
1694091004718,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,གནས་སྟངས་,,situation,n,[sound:gnas stangs.mp3],[sound:gnas stangs ex.mp3],,གནས་ཚུལ།,,,
1694091025517,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྐད་རིགས་,,langauge,n,[sound:skad rigs.mp3],[sound:skad rigs ex.mp3],"""<img alt=""""Definition and Examples of Contact Languages"""" src=""""paste-48c0b199dc718b2503b8f1d12fdaf6feb4b1449f.jpg"""">""",,,,
1694091064483,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སེམས་ཁམས་རིག་པ་,,psychology,n,[sound:sems khams rig pa.mp3],[sound:sems khams rig pa ex.mp3],"""<img alt=""""Carl Jung | Biography, Archetypes, Books, Collective Unconscious, &amp; Theory  | Britannica"""" src=""""paste-ccf6273d27d8b87f4cb89c03f24f2a41a40c4884.jpg"""">""","སེམས་ mind, ཁམས་ realm, རིག་པོ་ knowledge",,,
1694091102666,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྲོག་ལ་ཉེན་ཁ་,,"danger concerning one's life, life threatening",n,[sound:srogs la nyen kha.mp3][sound:སྲོག་ལ་ཉེན་ཁ།-e5ad0da424092fdfb9e16e8706e4dcab0a687cd9.mp3],[sound:srogs la nyen kha ex.mp3][sound:ཨེམ་ཆིས་ནོར་འཁྲུལ་ཤོར་ན་-6dfb431cf17676ec5532151fe46aa2e1d563520d.mp3],"""<img alt=""""The conqueror of El Capitan—Alex Honnold's legendary free solo | Times of  India Travel"""" src=""""81174550.cms"""">""","ཨེམ་ཆིས་ནོར་འཁྲུལ་ཤོར་ན་ནད་པ་དེའེ་སྲོག་ལ་ཉེན་ཁ་ཡོད་རེད།<br>If the doctor makes a mistake, there<br>is a danger for the life.",,,
1694091266961,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྙན་ཞུ་འཕུལ་བ་,,"to apply, to solicit aid",v,[sound:snyan zhu 'phul ba.mp3],[sound:snyan zhu 'phul ba ex.mp3],"""<img alt=""""Six Ways You Can Ask for Help and Get It | Fastweb"""" src=""""paste-bd70d1a2332262b771730488819086361ebd0294.jpg"""">""","སྙན་ as in སྙེན་པོ་ pleasant to hear<br>འཕུལ་ to give, to offer",,,
1694091332792,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,རྒས་ཡོལ་ཞུ་པ་,རྒས་ཡོལ་ཐོན་པ།,to retire,v,[sound:rgas yol zhus pa.mp3][sound:རྒས་ཡོལ་ཐོན་པ་-d72de5df8ba6ca3771467f1fcb1241f5d3ca2c83.mp3],"""[sound:rgas yol zhus pa ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ངའི་ཕ་མ་གཉིས་ཀ་རྒས་ཡོལ་ཐ-f6b02268cc906cb1f4db27c3d70753cb59704c7d.mp3]</span>""","""<img alt=""""8 Tips and Ideas for Retirement Party Celebration to Remember"""" src=""""paste-9cac632760aa8554185984106fdab492af5c3a9c.jpg"""">""","""རྒས་ old, as in རྒས་གསོ་ཁང་ elderly home<br>ཡོལ་ to pass, elapse<br>ཐོན་པ་ to leave<br><br><span style=""""color: rgb(2, 2, 2);"""">ངའི་ཕ་མ་གཉིས་ཀ་རྒས་ཡོལ་ཐོན་ཚར་རེད།</span>""",,,
1694091423593,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,འཚོ་བ་སྐྱེལ་བ་,,"to make a living, to live, to earn a living",v,[sound:'tsho bba skyel ba.mp3],[sound:'tsho bba skyel ba ex.mp3],"""<img alt=""""Protecting Farmworkers From Coronavirus and Securing the Food Supply -  Center for American Progress"""" src=""""paste-16e8a39be1c207e776f3ff4d77f7b78a453407cf.jpg""""><img src=""""paste-ec6bae38ca9bf5e4e427453b6c09fde3eb118753.jpg"""">""","འཚོ་བ་ lively hood, living<br>སྐྱེལ་བ་ to conduct<br>འཚོ་བ་སྐྱེལ་སྟངས་&nbsp; way of life, livelihood<br><br>མི་མང་པོ་ཅིག་འཚོ་བ་སྐྱེལ་ཡག་ལ་དཀའ་ལས་ཞེ་དྲག་རྒྱག་དགོས་ཀྱི་ཡོད་རེད།<br>A lot of people have to make a great effort to be able to earn a living.",,,
1694091668267,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ལྟ་སྐྱོང་བྱེད་པ་,,"to take care of, to look after, supervise",v,[sound:lta skyong byed pa.mp3],[sound:lta skyong byed pa ex.mp3],"""<img alt=""""Go ahead and ask your parents to babysit your kids—it's good for them -  Today's Parent"""" src=""""paste-9504b8058ae9a67854e742cbe3dec3425c0fadb6.jpg"""">""","ལྟ་རྟོག་བྱེད་པ། syn.<br>ལྟ་ to look, རྟོག་ as in ཉེན་རྟོག་པ་&nbsp;",,,
1694091711100,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,དཀའ་ལས་རྒྱག་པ་,,"to make an effort, to struggle",v,[sound:dka las rgyag pa.mp3],[sound:dka las rgyag pa ex.mp3],"""<img alt=""""The Heart Of Struggle: The Leadership's Journey"""" src=""""paste-57e28b90778123ddd8fa382d6dfea4109eef41c7.jpg"""">""",,,,
1694091731933,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,དངུལ་གསོག་པ་,,to save money,v,[sound:dnul gsog pa.mp3][sound:དངུལ་གསོག་པ་-36403eb7ee5a884ac3fe12af78d36ec614d4ae10.mp3],[sound:dnul gsog pa ex.mp3][sound:ལོ་རྗེས་མར་ང་དངུལ་ཏོག་ཙམ-1fe11edd2c568d7d92ed60d827ceaa5e76d98b58.mp3],"""<img alt=""""How to Save Money in India as a Student? - 9 Ways - The Finance Point"""" src=""""paste-a90c5aa508a3771d6ff7621e291e9aa98c7e3521.jpg"""">""",ལོ་རྗེས་མར་ང་དངུལ་ཏོག་ཙམ་གསོག་འདོད་ཡོད། གང་ཡིན་ཟེར་ན་དེའི་རྗེས་ལ་ཕྱི་རྒྱལ་ལ་འགྲོ་ཡག་གི་འཆར་གཞི་ཡོད།,,,
1694091777163,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཞིབ་འཇུག་བྱེད་པ་,,"to do research, to assess, to study",v,[sound:zhib 'jug byed pa.mp3],[sound:zhib 'jug byed pa ex.mp3],"""<img alt=""""Research Methods in Science | Sciencing"""" src=""""paste-65dedfca5673a938779fbaf992f597759f59f0c8.jpg"""">""",,,,
1694091816697,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,འདམས་པ་,,"to choose, to select",v,[sound:'dams pa.mp3][sound:འདམས་པ་-e32b306963060f43c1658279725e8c7359f94aed.mp3],"""[sound:'dams pa ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ཁྱེད་རང་གི་བུ་མོ་མཐའ་མ་ལ-7d4656b7fb2e06acdaf29b83fce5e796687b8942.mp3]</span>""","""<img alt=""""5 Choices to Make In Order to Live the Future, Strong"""" src=""""paste-c5768e72f31e9469b926721b2aee6a0519bff54a.jpg"""">""",འདམས་ཀ་ choice,,,
1694091860021,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཉུང་རུ་འགྲོ་བ་,,"to decrease, to become less",v,[sound:nyung ru 'gro ba.mp3][sound:ཉུང་རུ་འགྲོ་བ་-bcb20cb40add8e62bdbed46118ea5daed9f77252.mp3],"""[sound:nyung ru 'gro ba ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ངའི་ལུང་པ་ལ་མི་ལས་མེད་ཉུ-ec671dad1380e451189514245f06e93d37771a01.mp3]</span>""","""<img alt=""""Definition of Decrease - Math Square"""" src=""""paste-ea7ed5e49b7e5c3d84660b0f994bbf3a3c557937.jpg"""">""","""<b style=""""color: rgb(2, 2, 2);""""><u>ཉུང་།</u></b><span style=""""color: rgb(2, 2, 2);"""">&nbsp;= ཉུང་ཉུང་། = little, few;&nbsp;</span><b style=""""color: rgb(2, 2, 2);""""><u>རུ།</u></b><span style=""""color: rgb(2, 2, 2);"""">&nbsp;= ལ་དོན།;&nbsp;</span><b style=""""color: rgb(2, 2, 2);""""><u>འགྲོ་བ།</u></b><span style=""""color: rgb(2, 2, 2);"""">&nbsp;= to go, as in: སྔོན་འགྲོ། = the preliminary practices.<br></span><br><span style=""""color: rgb(2, 2, 2);"""">ངའི་ལུང་པ་ལ་མི་ལས་མེད་ཉུང་རུ་འགྲོ་གི་ཡོད་རེད། དེ་ཡག་པོ་ཞེ་དྲག་ཡོད་རེད།<br></span><span style=""""color: rgb(2, 2, 2);"""">In my country, the unemployed people are getting less. This is very good.</span>""",,,
1694091873095,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,མང་རུ་འགྲོ་བ་,,"to become more, increase",v,[sound:mang ru 'gro ba.mp3][sound:མང་རུ་འགྲོ་བ་-4d55a45d6f50e6206b3c83a7a724349ad94ff0a3.mp3],[sound:mang ru 'gro ba ex.mp3][sound:ལུང་པ་ཁ་ཤས་ལ་མི་ལས་མེད་ད-52ec353d34558d77fed6c751549d38e72b2efb96.mp3],"""<img alt=""""Premium Vector | Graph with increase report. diagram with rise and gain  progress. vector illustration"""" src=""""paste-1cadae91c6c3de514227fbe0f589cdf62cddd1eb.png"""">""",ལུང་པ་ཁ་ཤས་ལ་མི་ལས་མེད་ད་ཚོ་མང་རུ་འགྲོ་གི་ཡོད་རེད།,,,
1694092249703,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཕན་པ་,,"to benefit, to be beneficial",v,[sound:ཕན་པ་-3dba7ba52d0eff6c9880350f486d9e76c01b0325.mp3],[sound:ངས་བྱས་ན་གསར་འགོད་པ་དེ་ཚ-cebeadbfc5a829c25582ba2073bdd573bd248bc8.mp3],"""<img alt=""""VCA Countryside Animal Hospital of Howell - The Saint Bernard is the  original search and rescue dog. In the mid 1600s the monks of the St.  Bernard Hospice, which was a refuge"""" src=""""paste-ca2d832373b3c5da63808685ba29e4f0e21b347b.jpg"""">""","ཕན་ཐོགས་ཆེན་པོ་ beneficial<br><br>ཇ་མངར་མོ་མང་པོ་འཐུང་ན་འཕྲོད་བསྟེན་ལ་ཕན་ཀྱི་མ་རེད།<br>I one drinks a lot of sweet tea, it does not help your health.<br><br>ངས་བྱས་ན་གསར་འགོད་པ་དེ་ཚོས་མི་མང་པོ་ལ་ཕན་གྱི་ཡོད་རེད།",,,
1694092356034,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,གནོད་པ་,,"to harm, to be harmful",v,[sound:gnod pa.mp3][sound:གནོད་པ་-c21d6e3d42e2c068259e8a9f103d1f4561e63e63.mp3],[sound:gnod pa ex.mp3][sound:rec1650450116-d2b4fabc0f02f2aff656341c1c2ed7c9f39fd73f.mp3][sound:ལས་ཀ་ཁ་ཤས་ལུས་སེམས་གཉིས་-b09ac836d9cce0b055f59171b8eea8825a33b7a8.mp3],"""<img alt=""""Wile E. Coyote's John Cena Movie Features Looney Tunes Going Meta"""" src=""""Looney-Tunes-Wile.-E-Coyote-Meta-3.jpg"""">""","གནོད་འཚེ་ harm and violence<br>ཉིན་མ་ཏག་པར་ཞ་ཟ་ན་འཕྲོད་བསྟེན་ལ་གནོད་ཀྱི་རེད།<br>If one eats meat every day, it harms your health.<br><br>སེམས་ཅན་ལ་གནོད་པ་བསྐྱལ་རྒྱུ་ཡོད་མ་རེད།<br>ལས་ཀ་ཁ་ཤས་ལུས་སེམས་གཉིས་ཀ་ལ་གནོད་ཀྱི་ཡོད་རེད།",,,
1694092392531,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,བསོད་ནམས་གསོག་པ་,,to accumulate merit,v,[sound:bsod nams gsog pa.mp3],[sound:bsod nams gsog pa ex.mp3],,,,,
1694092411463,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྡིག་པ་གསོག་པ་,,to accumulate misdeeds,v,[sound:sdig pa gsog pa.mp3],[sound:sdig pa gsog pa ex.mp3],"""<img alt=""""People see own good but gossip about others' misdeeds"""" src=""""paste-cb4b29e57b7f650649e5bb567df2faca4d12fb5e.jpg"""">""",,,,
1694092441132,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སློབ་གྲྭ་ཐོན་པ་,,"to graduate, to finish school",v,[sound:slob grwa thon pa.mp3],[sound:slob grwa thon pa ex.mp3],"""<img alt=""""100 Best Graduation Wishes 2023 - What to Write in a Graduation Card"""" src=""""paste-2c40b75139c7b6bec4fef15a5dcf0345ea0b530c.jpg"""">""",,,,
1694092471331,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཉམས་མྱོང་གསོག་པ་,,"to gather experiences, to gain experience",v,[sound:nyams myong gsogs pa.mp3],[sound:nyams myong gsogs pa ex.mp3],"""<img alt=""""A Look At The Muscles Skydiving Uses - Skydive Paraclete XP"""" src=""""images-3365b15ad143723a519e10aab684d331d5bfb158.jpg"""">""","ན་ནིང་དྭང་བླངས་ལས་ཀ་བྱེད་དུས་ཉམས་མྱོང་གསར་པ་མང་པོ་བསགས་སོང་།<br><b><u>ཉམས་མྱོང་།</u></b>&nbsp;= experiences;&nbsp;<b><u>གསོག་པ།</u></b>&nbsp;= to accumulate, as in: ཚོགས་གསོག་པ། = to gather the accumulations.",,,
1694092561147,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ནོར་འཁྲུལ་ཤོར་བ་,,to make a mistake,v,[sound:nor 'khrul shor ba.mp3][sound:ནོར་འཁྲུལ་ཤོར་བ་-cb342e911a222c297e4e9d7a4ec7d0bfddeb9af6.mp3],"""[sound:nor 'khrul shor ba ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:སུ་ཡིན་ནའི་མཚམས་མཚམས་ལ་ན-b2ec20c2618478d5a15a13dec0adad04323a02a6.mp3]</span>""","""<img alt=""""Why It's Great to Be Able to Make Mistakes"""" src=""""image-63.png"""">""","""ནོར་འཁྲུལ་ mistake, as in འཁྲུལ་གཞི་ = basis of confusion<br>ཤོར་བ་ to lose, as in སེམས་པ་ཤོར་བ་ to fall in love<br><br><span style=""""color: rgb(2, 2, 2);"""">སུ་ཡིན་ནའི་མཚམས་མཚམས་ལ་ནོར་འཁྲུལ་ཤོར་གྱི་ཡོད་རེད།<br></span><span style=""""color: rgb(2, 2, 2);"""">Whoever it is, sometimes (we) make mistakes.</span>""",,,
1694092671677,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ལས་མེད་,,unemployed,adj,[sound:las med.mp3],[sound:las med ex.mp3],"""<img alt=""""Record Unemployment Fuels Depression &amp; Loss of Identity | Live Science"""" src=""""paste-f4088ccd499142f5fb96534048e2e862083adbdb.jpg"""">""",,,,
1694092743192,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,བརྟན་པོ་,,"firm, stable, strong",adj,[sound:5a - བརྟན་པོ།-4ee50e96be31f6cb62c5591d44d706f2a51dc723.mp3],"""<span style=""""color: rgb(2, 2, 2);"""">[sound:5b - ཁ་ལོ་བ་འདི་བརྟན་པོ་འདུག-be3742d75bcdcd185b1ee016f7c5ff4ee4541143.mp3]</span>""","""<img src=""""paste-26b3f48cbbd9b1e1d475b85c866ddf14d0102102.jpg"""">""","""མིའི་གཤིས་ཀ་བརྟན་པོ་དགོས་རེད།<br>A person's character needs to be stable.<br><span style=""""color: rgb(2, 2, 2);"""">ཁ་ལོ་བ་འདི་བརྟན་པོ་འདུག མོ་ཊ་མགྱོགས་པོ་བཏང་གི་མི་འདུག<br></span><span style=""""color: rgb(2, 2, 2);"""">This driver is good (lit. “firm”) he does not drive fast.</span>""",,,
1694092814073,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,འཇོན་པོ་,,"able, capable, bright, efficient",adj,[sound:jon po.mp3],[sound:jon po ex.mp3],"""<img alt=""""The Demand for Highly-Skilled Foreign Workers Is Undeniable"""" src=""""paste-88d14f40db159d4f495267fb630a2888c98efac3.jpg"""">""","འཇོན་ to be able, capable, good at",,,
